start,,,
right,left,lighting led pin,
872.53,2767.46,2,22454094
866.89,2751.34,2,22580051
863.67,2751.34,1,22706149
862.06,2769.87,1,22838006
916.04,2806.13,1,22964082
903.15,2764.23,1,23090173
897.51,2799.68,1,23223310
897.51,2815.8,1,23349086
908.79,2796.46,1,23475082
903.96,2854.47,1,23601098
931.35,2841.58,1,23727069
893.48,2806.13,1,23853152
892.68,2823.85,1,23979082
902.34,2835.13,1,24105163
910.4,2828.69,1,24239149
903.15,2825.46,1,24365085
905.57,2806.13,1,24491023
911.21,2790.01,1,24617098
892.68,2819.02,1,24743094
896.7,2822.24,1,24869109
904.76,2823.85,1,24995127
896.7,2820.63,1,25121098
897.51,2849.63,0,25247094
898.32,2835.13,0,25380026
893.48,2848.02,0,25506082
894.29,2860.91,0,25632130
902.34,2831.91,0,25758117
891.06,2848.02,0,25884120
897.51,2831.91,0,26010149
889.45,2835.13,0,26136183
884.62,2828.69,0,26262094
887.04,2841.58,0,26388050
882.2,2848.02,0,26514105
889.45,2854.47,0,26640108
908.79,2851.25,0,26766094
895.09,2846.41,0,26892109
886.23,2841.58,0,27018149
887.04,2851.25,0,27144109
892.68,2854.47,0,27270179
881.4,2851.25,0,27396192
880.59,2848.02,0,27550572
882.2,2847.22,0,27686053
889.45,2849.63,2,27817023
891.87,2823.85,2,27948109
889.45,2822.24,2,28079139
860.45,2799.68,2,28210109
854,2770.68,2,28341139
837.89,2764.23,2,28472050
838.7,2783.57,2,28603139
841.92,2769.07,2,28734050
852.39,2773.9,2,28865139
848.36,2770.68,2,28996109
847.56,2761.01,2,29127082
861.25,2757.79,2,29258109
850.78,2772.29,2,29389139
855.62,2764.23,2,29520109
858.03,2770.68,2,29651094
863.67,2764.23,2,29789085
854,2761.01,2,29920105
862.06,2757.79,2,30051120
868.51,2777.12,2,30182149
868.51,2780.35,2,30313120
886.23,2775.51,1,30444094
891.87,2783.57,1,30575173
945.85,2822.24,1,30706139
910.4,2749.73,1,30837173
889.45,2809.35,1,30978080
887.84,2799.68,1,31109121
889.45,2815.8,1,31246934
891.87,2802.91,1,31377120
887.04,2831.91,1,31508094
892.68,2815.8,1,31639143
891.06,2806.13,1,31770148
876.56,2822.24,1,31901120
888.65,2822.24,1,32039094
889.45,2796.46,1,32170098
876.56,2815.8,1,32301139
876.56,2798.07,1,32432109
886.23,2801.29,1,32563105
881.4,2806.13,1,32694109
884.62,2799.68,1,32825139
885.42,2799.68,1,32956163
889.45,2812.57,2,33087024
878.98,2835.13,2,33218163
889.45,2806.13,2,33349139
839.5,2728.78,2,33480163
849.17,2745.7,2,33611148
847.56,2754.57,2,33748173
858.03,2756.18,2,33879023
854,2772.29,2,34010109
862.06,2748.12,2,34141023
863.67,2732.01,2,34278972
859.64,2764.23,2,34417045
850.78,2772.29,2,34548143
858.84,2751.34,2,34679149
857.23,2745.7,2,34810120
868.51,2748.12,2,34941149
864.48,2770.68,2,35072120
867.7,2762.62,2,35203094
872.53,2771.48,2,35334063
876.56,2757.79,2,35465094
863.67,2757.79,2,35596143
,,,
start,,,
right,left,lighting led pin,
889.45,2854.47,0,0
893.48,2831.91,0,233
890.26,2839.97,0,130741
898.32,2820.63,0,261741
937.79,2912.48,0,392726
876.56,2854.47,0,523671
883.01,2825.46,0,661577
889.45,2815.8,0,791718
887.04,2835.13,0,922790
886.23,2833.52,0,1053661
880.59,2825.46,0,1184760
894.29,2828.69,0,1315661
897.51,2831.91,0,1446679
884.62,2835.13,0,1577661
889.45,2822.24,0,1708657
878.98,2825.46,0,1839773
878.17,2844.8,0,1970715
879.79,2820.63,0,2101729
889.45,2825.46,0,2232715
895.09,2831.91,0,2363661
909.59,2848.02,0,2494715
909.59,2809.35,0,2625661
905.57,2822.24,0,2756715
897.51,2852.86,0,2887684
891.87,2860.91,0,3025726
915.23,2873.8,0,3156730
889.45,2883.47,0,3287690
883.01,2885.08,0,3418671
891.06,2848.02,0,3549748
876.56,2839.97,0,3680729
884.62,2854.47,0,3811726
883.81,2844.8,0,3942730
887.04,2833.52,0,4073790
886.23,2835.13,0,4204661
891.87,2844.8,0,4335726
890.26,2870.58,0,4466729
881.4,2867.36,0,4597726
876.56,2875.42,0,4728741
879.79,2877.03,0,4859726
887.04,2853.66,0,4990741
889.45,2850.44,0,5128468
883.81,2867.36,0,5265626
884.62,2860.91,0,5395702
893.48,2851.25,0,5536435
928.12,2957.59,0,5666715
889.45,2852.86,0,5797794
893.48,2838.35,0,5928679
889.45,2835.13,0,6059684
887.04,2854.47,0,6190679
887.84,2857.69,0,6321661
884.62,2857.69,0,6452657
889.45,2835.13,0,6583671
889.45,2833.52,0,6714657
885.42,2865.75,0,6845661
887.84,2848.02,0,6976770
889.45,2860.91,0,7107661
880.59,2846.41,0,7238715
889.45,2825.46,0,7369783
885.42,2831.91,0,7500715
891.06,2851.25,0,7638593
889.45,2860.91,1,7768715
904.76,2860.91,1,7899694
892.68,2867.36,1,8030715
894.29,2875.42,1,8161694
876.56,2848.02,1,8292657
889.45,2831.91,1,8423729
887.04,2841.58,1,8554780
889.45,2835.13,1,8685729
889.45,2827.08,1,8830634
878.17,2831.91,1,8961730
886.23,2851.25,1,9092715
886.23,2846.41,1,9223671
890.26,2823.85,1,9354657
878.17,2834.33,1,9485751
870.92,2851.25,1,9616668
873.34,2841.58,1,9747671
878.17,2815.8,1,9878726
883.01,2825.46,1,10016593
878.17,2828.69,1,10146715
879.79,2844.8,1,10277719
880.59,2848.02,0,10408737
885.42,2838.35,0,10539671
876.56,2860.91,0,10670726
878.17,2848.83,0,10801773
878.98,2864.14,0,10932668
887.04,2877.03,0,11063718
878.17,2870.58,0,11194779
887.84,2860.91,0,11325661
889.45,2854.47,0,11456668
891.87,2860.91,0,11587671
887.04,2877.03,0,11718748
928.12,2912.48,0,11849741
887.04,2873.8,0,11980780
889.45,2860.11,0,12111773
883.81,2886.69,0,12249690
879.79,2886.69,0,12379671
889.45,2902.81,0,12510679
890.26,2886.69,0,12641671
899.12,2928.59,0,12772679
880.59,2909.25,0,12903671
878.98,2886.69,2,13034790
878.17,2885.08,2,13165719
870.92,2886.69,2,13296678
880.59,2877.03,2,13427751
878.98,2822.24,2,13558726
865.28,2802.1,2,13689741
868.51,2802.91,2,13820738
863.67,2790.01,2,13951730
858.84,2780.35,2,14082678
860.45,2781.96,2,14213730
854,2790.01,2,14344702
855.62,2802.91,2,14482706
863.67,2802.91,2,14612780
855.62,2806.13,2,14743750
857.23,2820.63,2,14881534
870.92,2802.91,2,15011684
876.56,2814.18,2,15142657
876.56,2799.68,2,15273671
878.98,2822.24,2,15404715
889.45,2815.8,2,15535783
878.98,2825.46,0,15666790
873.34,2822.24,0,15797730
867.7,2886.69,0,15928668
889.45,2867.36,0,16069435
907.18,2886.69,0,16199679
911.21,2873.8,0,16330783
915.23,2886.69,0,16461679
910.4,2886.69,0,16592741
904.76,2883.47,0,16730726
902.34,2886.69,0,16861793
902.34,2880.25,0,16992780
895.9,2902.81,0,17123794
896.7,2912.48,0,17254726
899.93,2915.7,0,17385783
892.68,2941.48,0,17516800
900.73,2909.25,0,17647671
887.84,2909.25,0,17778790
896.7,2926.98,0,17909751
924.1,2931.81,0,18040726
899.12,2872.19,0,18171730
899.12,2902.81,1,18302780
896.7,2912.48,1,18433784
886.23,2938.26,1,18564780
892.68,2886.69,1,18695730
894.29,2886.69,1,18826748
885.42,2886.69,1,18964706
886.23,2912.48,1,19094657
891.06,2879.44,1,19232923
883.01,2909.25,1,19363726
895.09,2886.69,1,19494729
889.45,2877.03,1,19625726
883.01,2867.36,1,19756730
876.56,2875.42,1,19893668
878.98,2886.69,1,20024671
887.84,2886.69,1,20155748
878.98,2873.8,1,20286718
883.01,2886.69,1,20417668
884.62,2912.48,1,20548684
886.23,2886.69,1,20679726
886.23,2909.25,1,20810694
889.45,2918.92,2,20941726
889.45,2906.03,2,21072671
878.98,2886.69,2,21210702
863.67,2876.22,2,21340718
864.48,2886.69,2,21471726
862.87,2886.69,2,21602784
863.67,2873.8,2,21733726
850.78,2870.58,2,21864783
863.67,2873.8,2,21995738
863.67,2841.58,2,22126783
855.62,2849.63,2,22257738
854.81,2848.02,2,22388730
854.81,2848.02,2,22519726
854.81,2854.47,2,22650718
868.51,2857.69,2,22781738
866.09,2857.69,2,22912794
866.89,2872.19,2,23043737
870.12,2841.58,2,23174751
863.67,2860.91,2,23305790
870.12,2848.02,2,23443729
858.03,2854.47,1,23573726
876.56,2838.35,1,23704773
903.96,2880.25,1,23835780
897.51,2883.47,1,23966661
903.15,2906.03,1,24097726
904.76,2912.48,1,24228729
904.76,2912.48,1,24359726
906.37,2886.69,1,24490718
910.4,2906.03,1,24621726
912.01,2886.69,1,24759773
907.18,2906.03,1,24890800
957.93,2951.15,1,25021718
889.45,2886.69,1,25152726
904.76,2880.25,1,25283773
901.54,2886.69,1,25414715
898.32,2886.69,1,25545741
897.51,2883.47,1,25683668
897.51,2886.69,1,25813764
891.06,2886.69,1,25944737
902.34,2875.42,1,26075741
889.45,2909.25,0,26206690
881.4,2931.81,0,26337742
895.9,2924.56,0,26468780
889.45,2938.26,0,26609424
889.45,2928.59,0,26739790
899.93,2938.26,0,26870783
889.45,2922.14,0,27001769
889.45,2947.92,0,27132730
887.04,2947.92,0,27263790
889.45,2925.37,0,27394794
879.79,2928.59,0,27525738
885.42,2931.81,0,27656783
883.01,2935.03,0,27787738
881.4,2925.37,0,27950506
889.45,2943.09,0,28085731
907.18,2886.69,0,28216739
880.59,2954.37,0,28347762
878.17,2938.26,0,28478762
889.45,2928.59,0,28609740
892.68,2917.31,0,28740739
884.62,2951.15,2,28871728
881.4,2949.54,2,29002669
876.56,2931.81,2,29133728
868.51,2886.69,2,29264716
862.06,2877.03,2,29395782
852.39,2877.03,2,29534556
854,2867.36,2,29664751
852.39,2860.91,2,29795770
851.59,2857.69,2,29926740
852.39,2859.3,2,30057761
853.2,2854.47,2,30195792
845.14,2857.69,2,30325716
858.03,2857.69,2,30456762
854.81,2860.91,2,30587727
863.67,2848.02,2,30718681
856.42,2877.03,2,30849727
876.56,2877.03,2,30980740
870.12,2875.42,2,31111727
876.56,2860.91,2,31242762
863.67,2880.25,2,31373727
865.28,2870.58,1,31504740
866.89,2877.03,1,31635717
889.45,2870.58,1,31766740
915.23,2928.59,1,31897727
905.57,2915.7,1,32028740
900.73,2906.03,1,32159727
902.34,2880.25,1,32290811
949.88,2989.82,1,32428739
907.98,2860.91,1,32558717
889.45,2906.03,1,32689716
891.87,2912.48,1,32820728
896.7,2912.48,1,32951716
894.29,2928.59,1,33082740
908.79,2915.7,1,33213739
889.45,2935.03,1,33344728
889.45,2928.59,1,33475716
887.04,2928.59,1,33606728
889.45,2926.98,1,33737716
891.87,2917.31,1,33868670
891.87,2925.37,1,33998716
891.06,2925.37,2,34129728
892.68,2925.37,2,34260727
876.56,2952.76,2,34391728
863.67,2883.47,2,34522727
859.64,2873.8,2,34681853
857.23,2851.25,2,34812682
850.78,2860.91,2,34942705
852.39,2877.03,2,35072727
859.64,2867.36,2,35203740
862.06,2859.3,2,35334727
864.48,2864.14,2,35465740
865.28,2873.8,2,35596739
861.25,2873.8,2,35727740
868.51,2860.91,2,35858727
861.25,2870.58,2,35989681
865.28,2873.8,2,36120727
870.12,2870.58,2,36251670
863.67,2877.03,2,36381659
872.53,2883.47,2,36511681
874.95,2860.91,2,36641739
,,,
start,,,
right,left,lighting led pin,
895.9,2944.7,0,0
889.45,2925.37,0,233
889.45,2941.48,0,139729
877.37,2931.81,0,269799
863.67,2918.12,0,399759
863.67,2904.42,0,529844
860.45,2931.01,0,660759
863.67,2886.69,0,790786
863.67,2886.69,0,920830
858.84,2912.48,0,1051834
876.56,2909.25,0,1182841
858.03,2886.69,0,1313786
866.09,2918.12,0,1443793
872.53,2902.81,0,1573786
872.53,2886.69,0,1703817
862.06,2915.7,0,1834866
864.48,2886.69,0,1965817
876.56,2886.69,0,2101950
872.53,2912.48,0,2239830
885.42,2957.59,0,2369856
889.45,2944.7,0,2500863
884.62,2925.37,0,2631844
887.04,2926.98,0,2762852
870.12,2938.26,0,2901507
876.56,2938.26,0,3031783
876.56,2930.2,0,3161898
876.56,2918.92,0,3292884
887.04,2923.75,0,3423927
881.4,2912.48,0,3554840
876.56,2927.78,0,3685908
882.2,2902.81,0,3816793
879.79,2912.48,0,3946909
876.56,2912.48,0,4077863
880.59,2902.81,0,4208879
881.4,2936.65,0,4339841
876.56,2938.26,0,4470908
896.7,2925.37,0,4608947
889.45,2912.48,0,4738898
883.81,2928.59,0,4869759
887.84,2931.81,0,4999845
889.45,2925.37,0,5130830
867.7,2918.92,0,5261844
889.45,2918.92,0,5392793
889.45,2925.37,0,5522898
886.23,2915.7,0,5653771
876.56,2906.03,0,5783844
876.56,2886.69,0,5914915
876.56,2924.56,0,6045898
887.04,2917.31,0,6176841
891.87,2886.69,0,6307908
879.79,2925.37,0,6438829
889.45,2915.7,0,6568844
881.4,2931.81,0,6699771
894.29,2918.12,0,6829786
896.7,2877.03,0,6966783
896.7,2926.98,0,7096865
900.73,2912.48,0,7227771
890.26,2912.48,0,7364635
879.79,2918.92,0,7494895
885.42,2886.69,0,7625786
882.2,2925.37,1,7755783
888.65,2912.48,1,7885856
872.53,2912.48,1,8016830
889.45,2885.08,1,8146909
891.87,2851.25,1,8277841
884.62,2886.69,1,8408799
889.45,2877.03,1,8538853
936.18,2886.69,1,8668865
888.65,2854.47,1,8799841
878.98,2880.25,1,8930856
874.95,2860.91,1,9061841
878.98,2870.58,1,9199856
878.17,2879.44,1,9329805
867.7,2886.69,1,9459909
876.56,2867.36,1,9590852
887.04,2872.19,1,9721888
867.7,2854.47,1,9852817
876.56,2886.69,1,9982844
886.23,2860.91,1,10113884
876.56,2873.8,1,10244888
867.7,2873.8,0,10375830
889.45,2860.91,0,10506844
877.37,2877.03,0,10646923
879.79,2909.25,0,10777918
889.45,2886.69,0,10908805
887.04,2918.92,0,11038898
878.98,2886.69,0,11169830
889.45,2912.48,0,11300786
880.59,2902.81,0,11430830
876.56,2906.03,0,11568918
874.95,2877.03,0,11698884
881.4,2909.25,0,11829865
889.45,2912.48,0,11960830
895.09,2906.03,0,12091856
887.04,2917.31,0,12222894
889.45,2928.59,0,12353856
903.15,2925.37,0,12484772
883.81,2935.03,0,12614799
891.87,2931.81,0,12744829
894.29,2886.69,0,12874856
874.15,2906.03,2,13005772
878.17,2909.25,2,13142038
883.81,2909.25,2,13281068
854,2835.13,2,13411856
858.03,2835.13,2,13542852
858.03,2828.69,2,13672856
846.75,2831.91,2,13810884
863.67,2848.02,2,13940844
863.67,2841.58,2,14070830
867.7,2841.58,2,14200844
863.67,2841.58,2,14330915
870.12,2822.24,2,14461844
850.78,2838.35,2,14591895
866.89,2827.08,2,14722845
850.78,2841.58,2,14853905
863.67,2815.8,2,14984845
866.89,2831.91,2,15114829
863.67,2848.02,2,15244844
876.56,2822.24,2,15374841
877.37,2828.69,2,15504898
866.89,2823.85,0,15635915
870.12,2835.13,0,15766909
900.73,2906.03,0,15897829
902.34,2886.69,0,16034927
896.7,2912.48,0,16164884
908.79,2912.48,0,16295856
902.34,2907.64,0,16426782
906.37,2922.14,0,16556909
910.4,2886.69,0,16687894
915.23,2918.92,0,16818908
940.21,2989.82,0,16949905
912.82,2886.69,0,17080909
902.34,2915.7,0,17218817
899.12,2886.69,0,17348856
897.51,2915.7,0,17479895
894.29,2912.48,0,17610856
889.45,2938.26,0,17741905
889.45,2922.14,0,17872908
896.7,2925.37,0,18003875
893.48,2912.48,0,18134856
889.45,2915.7,1,18272863
902.34,2886.69,1,18402898
895.09,2886.69,1,18533841
894.29,2886.69,1,18663908
889.45,2902.81,1,18794830
882.2,2886.69,1,18924898
886.23,2865.75,1,19055852
885.42,2873.8,1,19185898
887.84,2886.69,1,19316841
883.81,2880.25,1,19447919
878.17,2886.69,1,19578830
889.45,2886.69,1,19708898
877.37,2886.69,1,19839841
872.53,2876.22,1,19970908
863.67,2886.69,1,20101829
881.4,2880.25,1,20231898
889.45,2886.69,1,20362805
890.26,2886.69,1,20500004
890.26,2912.48,1,20630905
884.62,2906.03,1,20761908
889.45,2902.81,2,20892894
884.62,2912.48,2,21023928
876.56,2873.8,2,21164781
850.78,2844.8,2,21294908
850.78,2851.25,2,21425840
850.78,2819.02,2,21556865
858.84,2822.24,2,21687863
858.03,2831.91,2,21817856
860.45,2848.02,2,21948852
862.06,2833.52,2,22079908
864.48,2828.69,2,22210863
858.84,2831.91,2,22341856
865.28,2823.85,2,22472905
863.67,2814.18,2,22603856
863.67,2827.08,2,22742046
850.78,2831.91,2,22872898
864.48,2841.58,2,23003895
871.73,2822.24,2,23134898
876.56,2835.13,2,23265884
870.12,2844.8,2,23396898
870.92,2841.58,1,23527829
863.67,2848.02,1,23665888
876.56,2886.69,1,23796895
894.29,2886.69,1,23927898
896.7,2925.37,1,24058841
916.85,2886.69,1,24194969
898.32,2886.69,1,24325852
912.01,2886.69,1,24455909
906.37,2904.42,1,24586841
912.01,2879.44,1,24716845
904.76,2886.69,1,24847841
889.45,2886.69,1,24984776
891.06,2881.86,1,25114853
898.32,2878.64,1,25244908
889.45,2883.47,1,25375852
889.45,2883.47,1,25505927
887.84,2875.42,1,25636895
897.51,2886.69,1,25767856
877.37,2886.69,1,25897841
889.45,2886.69,1,26027856
892.68,2875.42,0,26157841
895.9,2886.69,0,26287856
889.45,2902.81,0,26417852
884.62,2918.92,0,26547908
910.4,2951.15,0,26678905
902.34,2926.98,0,26809950
889.45,2922.14,0,26940905
889.45,2917.31,0,27078674
887.04,2915.7,0,27232737
887.04,2905.22,0,27367846
876.56,2906.03,0,27498840
890.26,2910.86,0,27629844
889.45,2906.03,0,27760841
889.45,2885.08,0,27891786
889.45,2906.03,0,28022829
889.45,2912.48,0,28153786
876.56,2923.75,0,28284841
887.04,2912.48,0,28415844
895.09,2925.37,0,28546852
889.45,2922.14,0,28677786
887.84,2938.26,2,28808782
889.45,2944.7,2,28939821
879.79,2925.37,2,29070852
860.45,2886.69,2,29201786
861.25,2841.58,2,29332841
854.81,2860.91,2,29470708
846.75,2860.91,2,29600895
850.78,2844.8,2,29731856
858.84,2844.8,2,29862793
859.64,2835.13,2,29993821
858.03,2835.13,2,30124852
863.67,2835.13,2,30255856
863.67,2835.13,2,30386875
865.28,2835.13,2,30517799
866.89,2849.63,2,30648841
863.67,2835.13,2,30779856
863.67,2844.8,2,30910830
866.89,2848.02,2,31041856
869.31,2835.13,2,31172852
854,2823.05,2,31303879
876.56,2831.91,1,31434852
878.17,2849.63,1,31565856
913.62,2866.55,1,31713478
889.45,2860.91,1,31843844
900.73,2875.42,1,31974841
900.73,2867.36,1,32105844
898.32,2886.69,1,32236841
891.06,2886.69,1,32367845
904.76,2886.69,1,32498841
902.34,2906.03,1,32629844
892.68,2873.8,1,32760841
894.29,2880.25,1,32891844
889.45,2886.69,1,33022841
894.29,2886.69,1,33153844
895.09,2860.91,1,33284841
889.45,2886.69,1,33415844
890.26,2912.48,1,33546841
887.84,2886.69,1,33677844
884.62,2886.69,1,33808895
887.84,2886.69,1,33954833
879.79,2912.48,2,34085895
891.06,2906.03,2,34216909
886.23,2902.81,2,34347852
857.23,2828.69,2,34478908
858.84,2822.24,2,34609863
863.67,2822.24,2,34740909
853.2,2841.58,2,34871830
857.23,2835.13,2,35002856
863.67,2839.97,2,35133905
863.67,2848.02,2,35270753
864.48,2831.91,2,35401852
863.67,2854.47,2,35532856
866.09,2852.86,2,35663875
866.09,2822.24,2,35794856
870.12,2854.47,2,35925840
876.56,2848.02,2,36056879
870.12,2851.25,2,36194681
876.56,2848.02,2,36324845
885.42,2859.3,2,36455841
868.51,2865.75,2,36586865
,,,
start,,,
right,left,lighting led pin,
887.84,2918.12,0,0
876.56,2886.69,0,233
878.17,2886.69,0,130854
876.56,2906.03,0,261867
904.76,2915.7,0,392861
876.56,2886.69,0,523912
879.79,2912.48,0,654850
867.7,2931.81,0,785867
854,2915.7,0,916850
845.14,2912.48,0,1047912
859.64,2902,0,1178942
876.56,2886.69,0,1309854
870.12,2886.69,0,1440861
870.92,2906.03,0,1578821
878.17,2902.81,0,1708897
871.73,2883.47,0,1839877
899.12,2828.69,0,1970909
903.96,2835.13,0,2101854
897.51,2853.66,0,2232839
870.92,2906.03,0,2363854
881.4,2886.69,0,2494908
876.56,2909.25,0,2625912
879.79,2909.25,0,2756840
876.56,2886.69,0,2887867
863.67,2906.03,0,3018861
884.62,2886.69,0,3149889
879.79,2864.14,0,3280850
879.79,2886.69,0,3411844
863.67,2886.69,0,3542850
863.67,2886.69,0,3673867
876.56,2902.81,0,3804839
880.59,2886.69,0,3942753
883.81,2886.69,0,4072840
889.45,2902.81,0,4203854
872.53,2912.48,0,4334839
883.81,2902.81,0,4465844
902.34,2931.81,0,4596850
883.81,2877.03,0,4727854
874.95,2886.69,0,4858839
883.01,2906.03,0,4989854
880.59,2925.37,0,5120839
883.81,2906.03,0,5261549
887.04,2928.59,0,5391840
884.62,2927.78,0,5522854
883.81,2909.25,0,5653840
876.56,2886.69,0,5784854
884.62,2886.69,0,5915885
889.45,2924.56,0,6046924
868.51,2910.86,0,6177839
862.06,2925.37,0,6304299
866.89,2918.92,0,6434932
876.56,2924.56,0,6565864
883.81,2926.98,0,6696921
882.2,2886.69,0,6827864
874.15,2909.25,0,6958921
876.56,2912.48,0,7089853
902.34,2960.82,0,7220922
881.4,2886.69,0,7359127
876.56,2886.69,0,7489984
876.56,2880.25,0,7620911
882.2,2912.48,1,7751852
876.56,2931.81,1,7882853
905.57,2926.98,1,8013852
897.51,2886.69,1,8144875
891.06,2915.7,1,8275921
887.84,2880.25,1,8406911
880.59,2886.69,1,8544773
937.79,2951.15,1,8674829
877.37,2857.69,1,8805910
872.53,2886.69,1,8936853
895.9,2886.69,1,9067852
889.45,2886.69,1,9198864
870.12,2886.69,1,9329910
870.12,2886.69,1,9466946
868.51,2880.25,1,9597852
868.51,2880.25,1,9728965
863.67,2880.25,1,9859852
877.37,2886.69,1,9997722
863.67,2886.69,1,10127943
876.56,2859.3,1,10258923
870.12,2877.03,0,10389841
883.01,2873.8,0,10520900
868.51,2886.69,0,10651993
876.56,2902.81,0,10782954
872.53,2925.37,0,10920874
887.84,2922.14,0,11050900
883.01,2925.37,0,11181932
887.04,2902.81,0,11312911
878.17,2918.92,0,11443921
887.04,2915.7,0,11574900
883.01,2928.59,0,11705921
884.62,2912.48,0,11836922
889.45,2912.48,0,11967921
894.29,2928.59,0,12098911
899.93,2926.98,0,12229922
896.7,2935.03,0,12360932
892.68,2935.03,0,12491932
885.42,2951.15,0,12622965
886.23,2931.81,0,12753921
889.45,2949.54,0,12884923
891.87,2938.26,2,13015921
891.06,2944.7,2,13153933
928.12,2964.04,2,13283898
876.56,2878.64,2,13414900
866.09,2860.91,2,13545886
870.92,2872.19,2,13676922
863.67,2880.25,2,13807932
870.12,2849.63,2,13938911
848.36,2873.8,2,14069874
862.06,2867.36,2,14200900
863.67,2860.91,2,14331910
863.67,2867.36,2,14462853
858.03,2867.36,2,14593910
863.67,2886.69,2,14724900
864.48,2880.25,2,14855899
863.67,2851.25,2,14986853
881.4,2865.75,2,15117910
870.12,2873.8,2,15248853
876.56,2860.91,2,15386795
873.34,2854.47,2,15516900
873.34,2875.42,0,15647910
873.34,2860.91,0,15787955
903.15,2912.48,0,15918910
887.84,2902.81,0,16049911
899.12,2915.7,0,16180974
907.18,2935.03,0,16311911
916.04,2938.26,0,16442921
912.01,2931.81,0,16573922
903.96,2941.48,0,16704921
895.9,2912.48,0,16835911
902.34,2925.37,0,16966944
897.51,2925.37,0,17097911
893.48,2918.92,0,17228921
899.93,2912.48,0,17359911
891.06,2906.03,0,17490974
889.45,2935.03,0,17628807
883.01,2931.81,0,17766399
892.68,2923.75,0,17896900
896.7,2926.98,0,18027910
878.98,2944.7,0,18158922
873.34,2935.03,1,18289910
970.02,2886.69,1,18420900
884.62,2880.25,1,18551910
874.95,2902.81,1,18682911
878.17,2886.69,1,18813910
868.51,2928.59,1,18944955
874.15,2906.03,1,19075910
863.67,2912.48,1,19206900
863.67,2886.69,1,19337984
864.48,2912.48,1,19468911
865.28,2902.81,1,19599910
876.56,2886.69,1,19730911
870.92,2886.69,1,19875773
876.56,2906.03,1,20005900
876.56,2902.81,1,20136921
865.28,2906.03,1,20267864
864.48,2915.7,1,20398921
887.04,2925.37,1,20536059
878.17,2912.48,1,20666921
870.12,2925.37,1,20797911
889.45,2912.48,2,20928974
903.15,2923.75,2,21059965
877.37,2886.69,2,21190984
841.92,2854.47,2,21321932
837.89,2835.13,2,21452944
845.14,2849.63,2,21583911
837.89,2848.83,2,21714974
839.5,2851.25,2,21845965
842.72,2835.13,2,21976974
859.64,2848.02,2,22115047
841.92,2835.13,2,22245964
866.89,2822.24,2,22376955
851.59,2848.02,2,22507964
861.25,2838.35,2,22638954
862.06,2823.85,2,22769910
868.51,2835.13,2,22900954
870.12,2835.13,2,23031963
866.89,2846.41,2,23162900
863.67,2849.63,2,23293984
863.67,2841.58,2,23424954
867.7,2848.02,1,23555964
877.37,2844.8,1,23686955
920.07,2912.48,1,23817964
883.81,2885.08,1,23948975
880.59,2886.69,1,24079910
891.87,2906.03,1,24210911
889.45,2925.37,1,24348944
886.23,2886.69,1,24479955
892.68,2886.69,1,24610974
883.01,2902.81,1,24741965
904.76,2886.69,1,24872993
899.93,2886.69,1,25003923
888.65,2886.69,1,25134922
887.04,2886.69,1,25265911
874.15,2886.69,1,25396974
889.45,2918.12,1,25527911
889.45,2886.69,1,25658974
889.45,2906.03,1,25789965
880.59,2926.98,1,25920974
879.79,2912.48,1,26051888
881.4,2886.69,0,26182974
889.45,2877.03,0,26322807
889.45,2870.58,0,26452974
889.45,2909.25,0,26618251
887.04,2886.69,0,26753968
884.62,2906.03,0,26884952
879.79,2886.69,0,27015912
883.81,2904.42,0,27146963
878.17,2883.47,0,27277966
876.56,2886.69,0,27408952
874.95,2912.48,0,27539966
876.56,2880.25,0,27670963
887.84,2906.03,0,27801912
877.37,2886.69,0,27932963
872.53,2877.83,0,28072059
877.37,2880.25,0,28202963
880.59,2883.47,0,28333987
884.62,2886.69,0,28464952
878.17,2877.03,0,28595966
868.51,2880.25,0,28726952
892.68,2853.66,2,28865037
889.45,2849.63,2,28995841
897.51,2951.15,2,29126995
845.95,2844.8,2,29257909
837.89,2844.8,2,29388976
837.89,2825.46,2,29519952
845.95,2806.13,2,29650976
852.39,2783.57,2,29788920
846.75,2814.18,2,29919976
842.72,2802.91,2,30050963
829.83,2799.68,2,30181976
844.34,2796.46,2,30312963
850.78,2794.85,2,30443976
837.89,2809.35,2,30574952
860.45,2828.69,2,30705976
854,2806.13,2,30836963
851.59,2796.46,2,30967976
855.62,2802.91,2,31106045
854,2822.24,2,31236966
866.89,2825.46,2,31367952
864.48,2835.13,1,31498966
866.89,2815.8,1,31636103
876.56,2835.13,1,31766912
891.06,2854.47,1,31897973
889.45,2841.58,1,32028912
912.01,2860.91,1,32159897
890.26,2851.25,1,32290912
936.18,2909.25,1,32421909
889.45,2848.02,1,32552912
889.45,2841.58,1,32683952
884.62,2851.25,1,32814966
887.04,2854.47,1,32945850
889.45,2873.8,1,33075966
902.34,2867.36,1,33206920
894.29,2860.11,1,33344844
892.68,2854.47,1,33474898
889.45,2851.25,1,33605889
887.84,2867.36,1,33736850
878.17,2865.75,1,33867924
889.45,2844.8,1,33998962
889.45,2857.69,2,34129995
883.81,2873.8,2,34260909
887.04,2851.25,2,34391924
850.78,2809.35,2,34522952
842.72,2812.57,2,34653924
850.78,2828.69,2,34784963
848.36,2815.8,2,34915987
857.23,2809.35,2,35046909
857.23,2790.01,2,35177934
