start,,,
right,left,lighting led pin,
883.81,3299.19,0,8094077
876.56,3299.19,0,8183079
879.79,3299.19,0,8272097
879.79,3299.19,0,8361100
885.42,3299.19,0,8450139
883.81,3299.19,0,8539088
877.37,3299.19,0,8628077
879.79,3299.19,0,8717040
889.45,3299.19,0,8806077
880.59,3299.19,2,8901530
891.87,3299.19,2,8991067
888.65,3299.19,2,9080142
891.87,3299.19,2,9169015
863.67,3299.19,2,9258080
860.45,3299.19,2,9347077
852.39,3299.19,2,9436026
841.92,3299.19,2,9525014
854.81,3299.19,2,9614089
858.84,3299.19,2,9703067
850.78,3299.19,2,9792100
851.59,3299.19,2,9881015
850.78,3299.19,2,9970026
863.67,3299.19,2,10059014
860.45,3299.19,2,10148040
876.56,3299.19,2,10237037
845.95,3299.19,2,10326026
852.39,3299.19,2,10415015
861.25,3299.19,2,10510621
864.48,3299.19,2,10600174
866.89,3299.19,1,10689079
870.12,3299.19,1,10778024
860.45,3299.19,1,10867079
866.89,3299.19,1,10956139
889.45,3299.19,1,11045048
896.7,3299.19,1,11134077
900.73,3299.19,1,11230334
903.15,3299.19,1,11319077
899.12,3299.19,1,11408088
908.79,3299.19,1,11497024
906.37,3299.19,1,11586079
905.57,3299.19,1,11675024
905.57,3299.19,1,11764079
894.29,3299.19,1,11853077
903.96,3299.19,1,11942100
892.68,3299.19,1,12037561
903.96,3299.19,1,12127079
913.62,3299.19,1,12216077
912.82,3299.19,1,12305088
908.79,3299.19,1,12394067
915.23,3299.19,2,12483079
913.62,3299.19,2,12579607
913.62,3299.19,2,12669088
903.15,3299.19,2,12758046
874.95,3299.19,2,12847111
866.89,3299.19,2,12936077
861.25,3299.19,2,13025088
848.36,3299.19,2,13114067
842.72,3299.19,2,13203089
845.14,3299.19,2,13292067
852.39,3299.19,2,13387971
850.78,3299.19,2,13487037
862.06,3299.19,2,13582555
847.56,3299.19,2,13672086
857.23,3299.19,2,13761026
862.06,3299.19,2,13850173
858.03,3299.19,2,13939040
876.56,3299.19,2,14028024
878.17,3299.19,2,14117059
867.7,3299.19,2,14206038
866.89,3299.19,0,14295100
863.67,3299.19,0,14384024
869.31,3299.19,0,14473040
878.17,3299.19,0,14562024
881.4,3299.19,0,14651040
916.85,3299.19,0,14740046
928.12,3299.19,0,14829026
903.96,3299.19,0,14918086
907.18,3299.19,0,15007040
918.46,3299.19,0,15102516
915.23,3299.19,0,15192040
920.07,3299.19,0,15281024
915.23,3299.19,0,15370079
926.51,3299.19,0,15459037
928.12,3299.19,0,15548040
920.07,3299.19,0,15637067
912.01,3299.19,0,15726111
915.23,3299.19,0,15815077
907.18,3299.19,0,15904142
899.93,3299.19,0,15993014
915.23,3299.19,1,16082100
907.98,3299.19,1,16171038
912.82,3299.19,1,16260088
904.76,3299.19,1,16349015
900.73,3299.19,1,16438088
892.68,3299.19,1,16527014
894.29,3299.19,1,16622486
910.4,3299.19,1,16712037
895.9,3299.19,1,16801088
905.57,3299.19,1,16890086
899.12,3299.19,1,16979040
902.34,3299.19,1,17068077
899.12,3299.19,1,17157111
897.51,3299.19,1,17246151
895.09,3299.19,1,17335142
901.54,3299.19,1,17424086
889.45,3299.19,1,17513088
890.26,3299.19,1,17602024
899.93,3299.19,1,17691049
902.34,3299.19,1,17780037
897.51,3299.19,2,17869176
903.15,3299.19,2,17958151
908.79,3299.19,2,18047040
883.01,3299.19,2,18150086
863.67,3299.19,2,18239142
849.17,3299.19,2,18328086
850.78,3299.19,2,18417089
844.34,3299.19,2,18506015
845.95,3299.19,2,18595040
849.17,3299.19,2,18684077
845.95,3299.19,2,18773142
854.81,3299.19,2,18862109
861.25,3299.19,2,18951142
854.81,3299.19,2,19040139
858.03,3299.19,2,19129142
867.7,3299.19,2,19218038
858.03,3299.19,2,19307142
859.64,3299.19,2,19396077
865.28,3299.19,2,19485100
867.7,3299.19,2,19574086
867.7,3299.19,0,19677958
855.62,3299.19,0,19767140
870.92,3299.19,0,19856142
879.79,3299.19,0,19945139
868.51,3299.19,0,20040906
892.68,3299.19,0,20130097
904.76,3299.19,0,20219089
906.37,3299.19,0,20308077
919.26,3299.19,0,20397026
896.7,3299.19,0,20486077
903.15,3299.19,0,20575111
907.18,3299.19,0,20673835
906.37,3299.19,0,20763079
903.96,3299.19,0,20852097
909.59,3299.19,0,20941100
912.82,3299.19,0,21030077
906.37,3299.19,0,21119100
908.79,3299.19,0,21214540
906.37,3299.19,0,21304088
906.37,3299.19,0,21393097
903.96,3299.19,2,21482089
906.37,3299.19,2,21571077
907.18,3299.19,2,21660088
903.96,3299.19,2,21749077
876.56,3299.19,2,21838089
854,3299.19,2,21927037
865.28,3299.19,2,22016089
850.78,3299.19,2,22105077
859.64,3299.19,2,22194040
864.48,3299.19,2,22283109
863.67,3299.19,2,22372079
856.42,3299.19,2,22461139
860.45,3299.19,2,22550079
868.51,3299.19,2,22639109
868.51,3299.19,2,22734598
868.51,3299.19,2,22824077
863.67,3299.19,2,22913079
865.28,3299.19,2,23002097
863.67,3299.19,2,23091088
863.67,3299.19,2,23180077
876.56,3299.19,1,23269088
870.92,3299.19,1,23358087
874.15,3299.19,1,23447040
886.23,3299.19,1,23536077
900.73,3299.19,1,23625100
903.96,3299.19,1,23714024
915.23,3299.19,1,23803112
924.1,3299.19,1,23892097
915.23,3299.19,1,23981100
915.23,3299.19,1,24070109
912.82,3299.19,1,24159088
916.04,3299.19,1,24254618
907.18,3299.19,1,24343970
908.79,3299.19,1,24433086
895.9,3299.19,1,24522111
902.34,3299.19,1,24611024
896.7,3299.19,1,24700111
905.57,3299.19,1,24789086
907.98,3299.19,1,24878142
910.4,3299.19,1,24967086
,,,
start,,,
right,left,lighting led pin,
936.18,3299.19,0,0
879.79,3299.19,0,92
889.45,3299.19,0,88858
876.56,3299.19,0,177837
889.45,3299.19,0,266823
886.23,3299.19,0,355891
876.56,3299.19,0,444823
887.04,3299.19,0,533922
878.17,3299.19,0,629391
881.4,3299.19,0,718838
899.12,3299.19,0,807832
884.62,3299.19,0,896860
879.79,3299.19,0,985846
881.4,3299.19,0,1074851
876.56,3299.19,0,1163886
886.23,3299.19,0,1252837
889.45,3299.19,0,1341846
887.84,3299.19,0,1430891
886.23,3299.19,0,1534823
877.37,3299.19,0,1623851
886.23,3299.19,0,1712895
880.59,3299.19,0,1801860
887.04,3299.19,0,1890948
884.62,3299.19,0,1979900
890.26,3299.19,0,2068886
878.17,3299.19,0,2157881
889.45,3299.19,0,2253372
883.81,3299.19,0,2342964
882.2,3299.19,0,2431886
889.45,3299.19,0,2520953
889.45,3299.19,0,2618764
899.93,3299.19,0,2707900
889.45,3299.19,0,2796886
884.62,3299.19,0,2885900
889.45,3299.19,0,2974886
889.45,3299.19,0,3063900
893.48,3299.19,0,3152948
889.45,3299.19,0,3241900
890.26,3299.19,0,3330895
876.56,3299.19,0,3419911
897.51,3299.19,0,3508895
895.9,3299.19,0,3597953
897.51,3299.19,0,3686886
889.45,3299.19,0,3775891
889.45,3299.19,0,3871382
889.45,3299.19,0,3960953
889.45,3299.19,0,4049960
903.15,3299.19,0,4138900
893.48,3299.19,0,4227895
885.42,3299.19,0,4316891
891.06,3299.19,0,4405948
891.87,3299.19,0,4494900
880.59,3299.19,0,4583936
889.45,3299.19,0,4672953
899.12,3299.19,0,4761895
891.87,3299.19,0,4850953
906.37,3299.19,0,4939895
903.96,3299.19,0,5028900
870.12,3299.19,0,5117895
876.56,3299.19,0,5206922
894.29,3299.19,1,5295948
893.48,3299.19,1,5408940
902.34,3299.19,1,5502963
903.96,3299.19,1,5591887
891.06,3299.19,1,5680910
894.29,3299.19,1,5769950
886.23,3299.19,1,5858910
889.45,3299.19,1,5947908
885.42,3299.19,1,6036940
884.62,3299.19,1,6125972
892.68,3299.19,1,6214898
891.06,3299.19,1,6303950
887.84,3299.19,1,6392952
892.68,3299.19,1,6481896
889.45,3299.19,1,6570974
891.87,3299.19,1,6659995
902.34,3299.19,1,6748889
889.45,3299.19,1,6845867
906.37,3299.19,1,6934899
887.04,3299.19,1,7030383
892.68,3299.19,0,7119952
889.45,3299.19,0,7208919
896.7,3299.19,0,7297898
900.73,3299.19,0,7386907
887.04,3299.19,0,7475899
883.81,3299.19,0,7564938
889.45,3299.19,0,7653921
890.26,3299.19,0,7742907
894.29,3299.19,0,7831921
887.04,3299.19,0,7920908
896.7,3299.19,0,8009899
902.34,3299.19,0,8098972
893.48,3299.19,0,8187898
889.45,3299.19,0,8283646
891.06,3299.19,0,8372921
889.45,3299.19,0,8461938
889.45,3299.19,0,8550836
892.68,3299.19,0,8654428
891.06,3299.19,0,8743910
889.45,3299.19,0,8832856
902.34,3299.19,2,8921850
892.68,3299.19,2,9010897
892.68,3299.19,2,9099859
889.45,3299.19,2,9188856
863.67,3299.19,2,9277921
863.67,3299.19,2,9366949
864.48,3299.19,2,9455899
861.25,3299.19,2,9544907
850.78,3299.19,2,9633910
850.78,3299.19,2,9722896
847.56,3299.19,2,9820940
855.62,3299.19,2,9909949
855.62,3299.19,2,9998879
863.67,3299.19,2,10087907
862.06,3299.19,2,10183340
858.84,3299.19,2,10272867
862.87,3299.19,2,10361836
859.64,3299.19,2,10450877
860.45,3299.19,2,10539850
866.89,3299.19,2,10628908
866.09,3299.19,1,10717889
866.89,3299.19,1,10806896
872.53,3299.19,1,10895889
854,3299.19,1,10984856
903.96,3299.19,1,11073899
915.23,3299.19,1,11162856
918.46,3299.19,1,11251889
915.23,3299.19,1,11340867
905.57,3299.19,1,11429869
912.01,3299.19,1,11518856
896.7,3299.19,1,11607910
899.12,3299.19,1,11703348
899.93,3299.19,1,11792890
899.12,3299.19,1,11881896
896.7,3299.19,1,11970836
903.15,3299.19,1,12059908
902.34,3299.19,1,12148889
910.4,3299.19,1,12237887
889.45,3299.19,1,12326910
902.34,3299.19,1,12415972
897.51,3299.19,2,12504879
903.15,3299.19,2,12593908
903.96,3299.19,2,12682890
903.15,3299.19,2,12771896
864.48,3299.19,2,12860910
845.14,3299.19,2,12949961
839.5,3299.19,2,13038889
852.39,3299.19,2,13127887
852.39,3299.19,2,13223396
858.84,3299.19,2,13312856
852.39,3299.19,2,13401963
857.23,3299.19,2,13490908
863.67,3299.19,2,13579889
859.64,3299.19,2,13677018
853.2,3299.19,2,13765952
862.06,3299.19,2,13854961
863.67,3299.19,2,13943910
865.28,3299.19,2,14032961
857.23,3299.19,2,14121963
863.67,3299.19,2,14210961
876.56,3299.19,0,14299952
879.79,3299.19,0,14388961
874.15,3299.19,0,14477910
871.73,3299.19,0,14566983
870.92,3299.19,0,14655963
903.96,3299.19,0,14751497
911.21,3299.19,0,14840890
912.82,3299.19,0,14936768
915.23,3299.19,0,15025963
915.23,3299.19,0,15114908
915.23,3299.19,0,15203889
916.85,3299.19,0,15292896
923.29,3299.19,0,15381889
912.82,3299.19,0,15470896
908.79,3299.19,0,15559899
915.23,3299.19,0,15648896
906.37,3299.19,0,15745921
915.23,3299.19,0,15834896
914.43,3299.19,0,15923890
910.4,3299.19,0,16012896
915.23,3299.19,1,16101890
911.21,3299.19,1,16190897
907.18,3299.19,1,16286385
915.23,3299.19,1,16375908
910.4,3299.19,1,16464952
912.01,3299.19,1,16553919
902.34,3299.19,1,16642910
899.12,3299.19,1,16731907
902.34,3299.19,1,16820890
902.34,3299.19,1,16909908
894.29,3299.19,1,17008768
902.34,3299.19,1,17097938
902.34,3299.19,1,17186910
908.79,3299.19,1,17275908
895.9,3299.19,1,17364952
903.96,3299.19,1,17453908
895.9,3299.19,1,17542963
902.34,3299.19,1,17631938
900.73,3299.19,1,17720899
897.51,3299.19,1,17809907
889.45,3299.19,2,17905465
895.9,3299.19,2,17994919
899.12,3299.19,2,18083921
902.34,3299.19,2,18172907
855.62,3299.19,2,18261889
849.17,3299.19,2,18350896
841.92,3299.19,2,18439898
842.72,3299.19,2,18528896
859.64,3299.19,2,18617889
854,3299.19,2,18706896
859.64,3299.19,2,18795889
841.11,3299.19,2,18884896
862.06,3299.19,2,18973952
863.67,3299.19,2,19062896
863.67,3299.19,2,19151910
863.67,3299.19,2,19240908
876.56,3299.19,2,19329910
863.67,3299.19,2,19425394
862.87,3299.19,2,19514910
876.56,3299.19,2,19603983
866.89,3299.19,0,19692898
868.51,3299.19,0,19781972
876.56,3299.19,0,19870898
881.4,3299.19,0,19959938
885.42,3299.19,0,20048898
891.06,3299.19,0,20137896
909.59,3299.19,0,20226890
915.23,3299.19,0,20315908
916.04,3299.19,0,20404921
891.06,3299.19,0,20493896
920.07,3299.19,0,20590743
915.23,3299.19,0,20679856
915.23,3299.19,0,20768859
908.79,3299.19,0,20857848
915.23,3299.19,0,20953419
905.57,3299.19,0,21042847
905.57,3299.19,0,21131899
904.76,3299.19,0,21220848
903.96,3299.19,0,21309850
906.37,3299.19,0,21398908
907.18,3299.19,2,21487850
900.73,3299.19,2,21576961
916.85,3299.19,2,21672744
915.23,3299.19,2,21761896
876.56,3299.19,2,21850889
849.17,3299.19,2,21939896
857.23,3299.19,2,22028890
860.45,3299.19,2,22117908
854.81,3299.19,2,22206952
863.67,3299.19,2,22295949
863.67,3299.19,2,22384889
858.03,3299.19,2,22480474
863.67,3299.19,2,22569899
866.89,3299.19,2,22658908
863.67,3299.19,2,22747899
876.56,3299.19,2,22844887
857.23,3299.19,2,22933940
866.89,3299.19,2,23022938
858.03,3299.19,2,23111921
868.51,3299.19,2,23200907
864.48,3299.19,1,23289910
863.67,3299.19,1,23378908
863.67,3299.19,1,23467898
883.01,3299.19,1,23556919
891.06,3299.19,1,23645921
897.51,3299.19,1,23734908
906.37,3299.19,1,23823899
910.4,3299.19,1,23912896
912.01,3299.19,1,24008431
912.82,3299.19,1,24097896
915.23,3299.19,1,24196670
919.26,3299.19,1,24285896
915.23,3299.19,1,24374889
902.34,3299.19,1,24463907
915.23,3299.19,1,24552889
899.12,3299.19,1,24641950
913.62,3299.19,1,24730890
912.01,3299.19,1,24819896
907.18,3299.19,1,24908898
909.59,3299.19,1,24997919
,,,
start,,,
right,left,lighting led pin,
889.45,3299.19,0,0
879.79,3299.19,0,234
882.2,3299.19,0,93572
887.04,3299.19,0,187543
887.04,3299.19,0,281549
889.45,3299.19,0,375595
891.06,3299.19,0,469610
876.56,3299.19,0,563553
891.06,3299.19,0,657622
884.62,3299.19,0,751595
887.84,3299.19,0,841253
896.7,3299.19,0,934553
909.59,3299.19,0,1028559
913.62,3299.19,0,1122595
898.32,3299.19,0,1216591
891.87,3299.19,0,1310614
902.34,3299.19,0,1404591
915.23,3299.19,0,1498595
908.79,3299.19,0,1592592
906.37,3299.19,0,1686625
907.18,3299.19,0,1780560
909.59,3299.19,0,1874613
915.23,3299.19,0,1968539
907.18,3299.19,0,2062648
906.37,3299.19,0,2156591
890.26,3299.19,0,2250671
902.34,3299.19,0,2344539
894.29,3299.19,0,2445584
894.29,3299.19,0,2539591
902.34,3299.19,0,2633637
902.34,3299.19,0,2727610
903.96,3299.19,0,2821671
911.21,3299.19,0,2923610
909.59,3299.19,0,3017625
920.07,3299.19,0,3111539
907.18,3299.19,0,3205625
911.21,3299.19,0,3299622
915.23,3299.19,0,3393625
913.62,3299.19,0,3487591
907.98,3299.19,0,3581660
907.18,3299.19,0,3682485
916.04,3299.19,0,3776563
915.23,3299.19,0,3870568
953.91,3299.19,0,3964626
904.76,3299.19,0,4058559
903.15,3299.19,0,4176990
904.76,3299.19,0,4275554
915.23,3299.19,0,4369551
922.49,3299.19,0,4463552
916.04,3299.19,0,4557561
915.23,3299.19,0,4651670
902.34,3299.19,0,4745611
906.37,3299.19,0,4839542
913.62,3299.19,0,4933611
913.62,3299.19,0,5027594
902.34,3299.19,0,5121540
915.23,3299.19,0,5215541
907.18,3299.19,0,5309611
907.98,3299.19,0,5403542
909.59,3299.19,0,5497623
908.79,3299.19,1,5591542
909.59,3299.19,1,5685612
918.46,3299.19,1,5779612
912.82,3299.19,1,5880634
920.87,3299.19,1,5974562
912.82,3299.19,1,6068623
903.15,3299.19,1,6162613
899.93,3299.19,1,6256561
893.48,3299.19,1,6350542
900.73,3299.19,1,6454326
890.26,3299.19,1,6547552
903.15,3299.19,1,6649634
889.45,3299.19,1,6743552
893.48,3299.19,1,6837551
890.26,3299.19,1,6931552
910.4,3299.19,1,7025561
905.57,3299.19,1,7119552
916.04,3299.19,1,7213581
912.01,3299.19,1,7307562
909.59,3299.19,1,7401623
915.23,3299.19,0,7502582
909.59,3299.19,0,7596530
910.4,3299.19,0,7690542
915.23,3299.19,0,7784611
912.01,3299.19,0,7878624
923.29,3299.19,0,7972540
912.01,3299.19,0,8066594
906.37,3299.19,0,8160550
903.96,3299.19,0,8254594
916.04,3299.19,0,8348551
910.4,3299.19,0,8442624
915.23,3299.19,0,8536611
915.23,3299.19,0,8630624
912.01,3299.19,0,8724611
916.04,3299.19,0,8818594
923.29,3299.19,0,8912551
909.59,3299.19,0,9006594
915.23,3299.19,0,9100551
912.01,3299.19,0,9201624
916.04,3299.19,0,9295570
923.29,3299.19,2,9389552
915.23,3299.19,2,9483624
917.65,3299.19,2,9577552
918.46,3299.19,2,9671611
880.59,3299.19,2,9765658
874.95,3299.19,2,9859680
876.56,3299.19,2,9953552
874.15,3299.19,2,10047611
868.51,3299.19,2,10141612
879.79,3299.19,2,10235551
863.67,3299.19,2,10329612
871.73,3299.19,2,10423623
874.15,3299.19,2,10517658
866.09,3299.19,2,10619817
876.56,3299.19,2,10713658
881.4,3299.19,2,10821463
881.4,3299.19,2,10914562
881.4,3299.19,2,11008611
889.45,3299.19,2,11102692
883.81,3299.19,2,11196623
881.4,3299.19,1,11290647
869.31,3299.19,1,11384612
887.84,3299.19,1,11478594
907.18,3299.19,1,11572623
912.01,3299.19,1,11666582
920.07,3299.19,1,11760623
928.12,3299.19,1,11854541
924.1,3299.19,1,11948623
926.51,3299.19,1,12042593
916.04,3299.19,1,12136623
928.12,3299.19,1,12230647
916.85,3299.19,1,12324611
915.23,3299.19,1,12425726
912.82,3299.19,1,12519669
924.1,3299.19,1,12613612
913.62,3299.19,1,12707680
915.23,3299.19,1,12801613
915.23,3299.19,1,12895680
925.71,3299.19,1,12989612
925.71,3299.19,1,13083623
916.04,3299.19,2,13177659
915.23,3299.19,2,13271669
923.29,3299.19,2,13365659
897.51,3299.19,2,13459634
873.34,3299.19,2,13553612
874.15,3299.19,2,13647635
871.73,3299.19,2,13741613
877.37,3299.19,2,13835611
876.56,3299.19,2,13929552
876.56,3299.19,2,14040474
876.56,3299.19,2,14141646
876.56,3299.19,2,14235611
876.56,3299.19,2,14329594
878.17,3299.19,2,14423623
889.45,3299.19,2,14517647
885.42,3299.19,2,14611592
889.45,3299.19,2,14705594
889.45,3299.19,2,14799551
883.01,3299.19,2,14893594
881.4,3299.19,2,14987691
889.45,3299.19,0,15081647
889.45,3299.19,0,15175612
893.48,3299.19,0,15269624
893.48,3299.19,0,15363635
935.38,3299.19,0,15457594
925.71,3299.19,0,15551593
924.1,3299.19,0,15645594
921.68,3299.19,0,15746668
923.29,3299.19,0,15840647
918.46,3299.19,0,15934623
928.93,3299.19,0,16028659
932.15,3299.19,0,16122669
928.12,3299.19,0,16216659
935.38,3299.19,0,16310623
932.96,3299.19,0,16404612
921.68,3299.19,0,16498623
922.49,3299.19,0,16592612
925.71,3299.19,0,16686669
940.21,3299.19,0,16780613
929.74,3299.19,0,16874680
928.12,3299.19,1,16968612
920.07,3299.19,1,17062669
920.87,3299.19,1,17156669
922.49,3299.19,1,17250669
918.46,3299.19,1,17351670
915.23,3299.19,1,17445592
915.23,3299.19,1,17539612
905.57,3299.19,1,17633669
917.65,3299.19,1,17727659
918.46,3299.19,1,17821611
915.23,3299.19,1,17922385
909.59,3299.19,1,18015611
913.62,3299.19,1,18109594
915.23,3299.19,1,18203611
907.98,3299.19,1,18305624
915.23,3299.19,1,18399623
920.07,3299.19,1,18493542
907.18,3299.19,1,18587551
893.48,3299.19,1,18681583
901.54,3299.19,1,18775623
893.48,3299.19,2,18869552
900.73,3299.19,2,18970692
909.59,3299.19,2,19064594
894.29,3299.19,2,19158623
879.79,3299.19,2,19252612
876.56,3299.19,2,19346623
876.56,3299.19,2,19440658
867.7,3299.19,2,19534623
863.67,3299.19,2,19628624
858.84,3299.19,2,19722623
865.28,3299.19,2,19816624
864.48,3299.19,2,19910657
861.25,3299.19,2,20004636
873.34,3299.19,2,20098646
863.67,3299.19,2,20192624
869.31,3299.19,2,20286623
876.56,3299.19,2,20380613
874.95,3299.19,2,20474646
870.92,3299.19,2,20575624
873.34,3299.19,2,20669611
872.53,3299.19,0,20763594
869.31,3299.19,0,20857593
885.42,3299.19,0,20951552
889.45,3299.19,0,21045611
902.34,3299.19,0,21139594
903.15,3299.19,0,21233611
920.87,3299.19,0,21327542
923.29,3299.19,0,21421611
915.23,3299.19,0,21515612
912.82,3299.19,0,21641451
915.23,3299.19,0,21735612
915.23,3299.19,0,21829592
915.23,3299.19,0,21923612
926.51,3299.19,0,22017634
918.46,3299.19,0,22111562
918.46,3299.19,0,22212570
915.23,3299.19,0,22306542
915.23,3299.19,0,22400646
918.46,3299.19,0,22494552
911.21,3299.19,0,22588623
907.18,3299.19,2,22682552
916.85,3299.19,2,22776646
912.82,3299.19,2,22870612
890.26,3299.19,2,22964623
876.56,3299.19,2,23058612
876.56,3299.19,2,23152691
876.56,3299.19,2,23246612
867.7,3299.19,2,23340623
874.95,3299.19,2,23434612
878.17,3299.19,2,23528611
874.15,3299.19,2,23622612
877.37,3299.19,2,23716623
879.79,3299.19,2,23817562
879.79,3299.19,2,23911623
884.62,3299.19,2,24005612
883.01,3299.19,2,24099611
871.73,3299.19,2,24193594
878.98,3299.19,2,24287551
880.59,3299.19,2,24381542
889.45,3299.19,2,24475611
885.42,3299.19,1,24569624
883.81,3299.19,1,24663612
889.45,3299.19,1,24757552
932.96,3299.19,1,24851611
922.49,3299.19,1,24945659
913.62,3299.19,1,25046475
928.12,3299.19,1,25140670
928.12,3299.19,1,25234593
930.54,3299.19,1,25328624
936.18,3299.19,1,25429840
931.35,3299.19,1,25523658
928.12,3299.19,1,25617623
923.29,3299.19,1,25711613
928.12,3299.19,1,25805691
916.85,3299.19,1,25899624
912.82,3299.19,1,26001570
918.46,3299.19,1,26095658
920.07,3299.19,1,26189680
923.29,3299.19,1,26283612
916.85,3299.19,1,26377646
,,,
start,,,
right,left,lighting led pin,
898.32,3299.19,0,0
906.37,3299.19,0,243
891.06,3299.19,0,93625
893.48,3299.19,0,187626
904.76,3299.19,0,281588
903.96,3299.19,0,382751
902.34,3299.19,0,476588
899.12,3299.19,0,570603
895.9,3299.19,0,664535
895.9,3299.19,0,758603
891.87,3299.19,0,852588
887.04,3299.19,0,946626
897.51,3299.19,0,1040611
895.9,3299.19,0,1134557
892.68,3299.19,0,1228565
886.23,3299.19,0,1322557
887.04,3299.19,0,1416600
896.7,3299.19,0,1510557
889.45,3299.19,0,1604588
903.15,3299.19,0,1698538
892.68,3299.19,0,1792535
892.68,3299.19,0,1886557
887.04,3299.19,0,1980599
893.48,3299.19,0,2081603
894.29,3299.19,0,2175535
889.45,3299.19,0,2269614
895.9,3299.19,0,2363611
890.26,3299.19,0,2457614
878.17,3299.19,0,2569292
895.9,3299.19,0,2662614
890.26,3299.19,0,2756588
891.87,3299.19,0,2850637
910.4,3299.19,0,2944611
910.4,3299.19,0,3038614
897.51,3299.19,0,3132611
902.34,3299.19,0,3226603
897.51,3299.19,0,3320553
892.68,3299.19,0,3414637
884.62,3299.19,0,3508554
898.32,3299.19,0,3602626
887.84,3299.19,0,3696553
886.23,3299.19,0,3814140
891.06,3299.19,0,3912604
889.45,3299.19,0,4006589
880.59,3299.19,0,4100602
895.09,3299.19,0,4194646
894.29,3299.19,0,4288624
887.84,3299.19,0,4382612
895.09,3299.19,0,4476602
891.06,3299.19,0,4570600
891.06,3299.19,0,4664601
895.9,3299.19,0,4758589
897.51,3299.19,0,4852602
895.09,3299.19,0,4946612
891.06,3299.19,0,5040537
892.68,3299.19,0,5134600
886.23,3299.19,0,5228602
889.45,3299.19,0,5322601
906.37,3299.19,0,5416556
895.9,3299.19,0,5524361
892.68,3299.19,1,5618567
886.23,3299.19,1,5712567
889.45,3299.19,1,5806556
889.45,3299.19,1,5900566
889.45,3299.19,1,5994556
889.45,3299.19,1,6088567
883.81,3299.19,1,6182556
889.45,3299.19,1,6276566
898.32,3299.19,1,6370579
889.45,3299.19,1,6464578
902.34,3299.19,1,6558556
904.76,3299.19,1,6652555
900.73,3299.19,1,6746556
900.73,3299.19,1,6840566
903.96,3299.19,1,6934556
906.37,3299.19,1,7036385
895.9,3299.19,1,7137514
893.48,3299.19,1,7231494
908.79,3299.19,1,7325495
912.82,3299.19,1,7419513
903.15,3299.19,0,7513556
891.06,3299.19,0,7607514
891.06,3299.19,0,7701495
898.32,3299.19,0,7795566
897.51,3299.19,0,7889556
902.34,3299.19,0,7983566
907.18,3299.19,0,8077613
913.62,3299.19,0,8171484
909.59,3299.19,0,8265537
910.4,3299.19,0,8359494
907.18,3299.19,0,8453556
894.29,3299.19,0,8547484
902.34,3299.19,0,8641495
893.48,3299.19,0,8735566
902.34,3299.19,0,8845693
893.48,3299.19,0,8939494
902.34,3299.19,0,9033556
902.34,3299.19,0,9127524
891.06,3299.19,0,9221495
903.96,3299.19,0,9315524
889.45,3299.19,2,9409514
899.93,3299.19,2,9503494
906.37,3299.19,2,9597495
889.45,3299.19,2,9691555
876.56,3299.19,2,9785579
874.15,3299.19,2,9879578
862.06,3299.19,2,9973505
856.42,3299.19,2,10075494
862.06,3299.19,2,10179148
857.23,3299.19,2,10272494
854.81,3299.19,2,10366495
854,3299.19,2,10467451
845.14,3299.19,2,10561555
847.56,3299.19,2,10655494
850.78,3299.19,2,10749556
850.78,3299.19,2,10843494
850.78,3299.19,2,10937514
863.67,3299.19,2,11031494
863.67,3299.19,2,11125495
862.87,3299.19,2,11219513
863.67,3299.19,1,11313505
865.28,3299.19,1,11407525
863.67,3299.19,1,11501485
866.09,3299.19,1,11595566
902.34,3299.19,1,11689505
912.01,3299.19,1,11783484
907.98,3299.19,1,11877537
896.7,3299.19,1,11971567
903.96,3299.19,1,12072465
893.48,3299.19,1,12166494
906.37,3299.19,1,12260526
911.21,3299.19,1,12354635
901.54,3299.19,1,12448514
910.4,3299.19,1,12542612
899.12,3299.19,1,12643485
911.21,3299.19,1,12737494
912.01,3299.19,1,12831556
902.34,3299.19,1,12925578
899.12,3299.19,1,13019625
900.73,3299.19,1,13113524
899.93,3299.19,2,13207590
894.29,3299.19,2,13301567
910.4,3299.19,2,13395568
876.56,3299.19,2,13489578
865.28,3299.19,2,13583636
854.81,3299.19,2,13677566
850.78,3299.19,2,13778659
858.84,3299.19,2,13872600
865.28,3299.19,2,13966556
871.73,3299.19,2,14060554
864.48,3299.19,2,14154556
876.56,3299.19,2,14248536
863.67,3299.19,2,14342556
863.67,3299.19,2,14436601
852.39,3299.19,2,14530613
858.03,3299.19,2,14624554
863.67,3299.19,2,14726567
868.51,3299.19,2,14820612
873.34,3299.19,2,14914567
863.67,3299.19,2,15008555
874.95,3299.19,0,15102556
868.51,3299.19,0,15196601
886.23,3299.19,0,15290613
913.62,3299.19,0,15391494
892.68,3299.19,0,15485556
903.15,3299.19,0,15579612
913.62,3299.19,0,15673556
915.23,3299.19,0,15767612
916.04,3299.19,0,15861647
928.12,3299.19,0,15955623
924.9,3299.19,0,16049613
916.04,3299.19,0,16143623
915.23,3299.19,0,16237568
928.12,3299.19,0,16331635
916.04,3299.19,0,16425556
918.46,3299.19,0,16519566
916.04,3299.19,0,16613613
915.23,3299.19,0,16707612
915.23,3299.19,0,16801613
915.23,3299.19,0,16895612
907.18,3299.19,1,16996537
911.21,3299.19,1,17090601
